,Label
8108,4
8109,7
8110,8
8111,5
8112,2
8113,3
8114,0
8115,6
8116,7
8117,5
8118,1
8119,6
8120,7
8121,9
8122,7
8123,2
8124,8
8125,3
8126,1
8127,4
8128,5
8129,5
8130,7
8131,4
8132,0
8133,4
8134,5
8135,5
8136,5
8137,2
8138,4
8139,9
8140,5
8141,4
8142,0
8143,5
8144,4
8145,2
8146,5
8147,7
8148,5
8149,2
8150,3
8151,8
8152,4
8153,0
8154,2
8155,1
8156,4
8157,8
8158,7
8159,2
8160,1
8161,0
8162,6
8163,2
8164,4
8165,0
8166,8
8167,5
8168,1
8169,5
8170,0
8171,9
8172,7
8173,7
8174,6
8175,7
8176,4
8177,3
8178,5
8179,1
8180,6
8181,5
8182,8
8183,3
8184,4
8185,5
8186,6
8187,5
8188,6
8189,5
8190,0
8191,7
8192,5
8193,8
8194,1
8195,2
8196,2
8197,2
8198,8
8199,0
8200,1
8201,4
8202,6
8203,2
8204,4
8205,4
8206,4
8207,3
8208,8
8209,4
8210,4
8211,2
8212,4
8213,5
8214,9
8215,1
8216,9
8217,5
8218,4
8219,6
8220,9
8221,0
8222,8
8223,4
8224,9
8225,9
8226,1
8227,5
8228,1
8229,4
8230,8
8231,6
8232,5
8233,7
8234,7
8235,2
8236,6
8237,5
8238,5
8239,5
8240,6
8241,1
8242,7
8243,5
8244,5
8245,4
8246,5
8247,3
8248,9
8249,1
8250,7
8251,2
8252,5
8253,1
8254,6
8255,1
8256,5
8257,5
8258,4
8259,0
8260,1
8261,6
8262,5
8263,2
8264,3
8265,1
8266,2
8267,0
8268,1
8269,5
8270,5
8271,7
8272,0
8273,4
8274,4
8275,0
8276,1
8277,3
8278,2
8279,4
8280,3
8281,3
8282,3
8283,3
8284,0
8285,7
8286,9
8287,2
8288,3
8289,9
8290,5
8291,4
8292,9
8293,5
8294,1
8295,7
8296,0
8297,6
8298,6
8299,2
8300,6
8301,5
8302,2
8303,5
8304,6
8305,5
8306,5
8307,4
8308,2
8309,1
8310,0
8311,7
8312,3
8313,7
8314,3
8315,9
8316,5
8317,5
8318,5
8319,6
8320,5
8321,8
8322,8
8323,3
8324,7
8325,4
8326,2
8327,3
8328,6
8329,8
8330,4
8331,1
8332,7
8333,6
8334,5
8335,2
8336,9
8337,4
8338,6
8339,0
8340,3
8341,8
8342,2
8343,1
8344,3
8345,3
8346,8
8347,6
8348,1
8349,7
8350,2
8351,8
8352,4
8353,2
8354,5
8355,7
8356,6
8357,8
8358,2
8359,6
8360,7
8361,3
8362,1
8363,0
8364,4
8365,9
8366,8
8367,1
8368,4
8369,0
8370,6
8371,5
8372,2
8373,9
8374,3
8375,6
8376,2
8377,7
8378,1
8379,3
8380,0
8381,3
8382,4
8383,1
8384,0
8385,5
8386,7
8387,1
8388,1
8389,5
8390,9
8391,6
8392,2
8393,5
8394,8
8395,6
8396,4
8397,8
8398,6
8399,7
8400,2
8401,5
8402,5
8403,2
8404,3
8405,2
8406,1
8407,4
8408,2
8409,5
8410,5
8411,3
8412,0
8413,4
8414,2
8415,9
8416,7
8417,2
8418,5
8419,5
8420,0
8421,3
8422,5
8423,1
8424,3
8425,1
8426,6
8427,1
8428,5
8429,3
8430,1
8431,7
8432,9
8433,9
8434,1
8435,5
8436,2
8437,1
8438,3
8439,4
8440,7
8441,7
8442,2
8443,6
8444,5
8445,7
8446,4
8447,3
8448,5
8449,1
8450,6
8451,8
8452,6
8453,8
8454,6
8455,6
8456,7
8457,9
8458,4
8459,6
8460,8
8461,3
8462,0
8463,9
8464,4
8465,7
8466,5
8467,3
8468,5
8469,1
8470,6
8471,5
8472,2
8473,7
8474,2
8475,2
8476,0
8477,2
8478,7
8479,9
8480,0
8481,5
8482,7
8483,7
8484,0
8485,5
8486,7
8487,4
8488,1
8489,4
8490,5
8491,4
8492,6
8493,1
8494,0
8495,4
8496,4
8497,2
8498,4
8499,9
8500,8
8501,1
8502,6
8503,4
8504,5
8505,9
8506,0
8507,1
8508,5
8509,3
8510,6
8511,5
8512,9
8513,8
8514,5
8515,3
8516,2
8517,1
8518,7
8519,7
8520,1
8521,7
8522,2
8523,0
8524,3
8525,9
8526,5
8527,8
8528,0
8529,1
8530,1
8531,5
8532,9
8533,6
8534,2
8535,2
8536,5
8537,5
8538,0
8539,9
8540,5
8541,3
8542,9
8543,5
8544,2
8545,6
8546,4
8547,1
8548,5
8549,0
8550,4
8551,2
8552,6
8553,7
8554,6
8555,6
8556,5
8557,2
8558,2
8559,7
8560,9
8561,5
8562,5
8563,7
8564,3
8565,3
8566,6
8567,0
8568,5
8569,3
8570,0
8571,6
8572,2
8573,1
8574,2
8575,2
8576,4
8577,6
8578,3
8579,5
8580,1
8581,5
8582,8
8583,1
8584,5
8585,7
8586,2
8587,2
8588,0
8589,4
8590,9
8591,9
8592,6
8593,5
8594,3
8595,2
8596,7
8597,7
8598,4
8599,0
8600,8
8601,8
8602,1
8603,4
8604,7
8605,6
8606,5
8607,5
8608,4
8609,5
8610,9
8611,5
8612,0
8613,0
8614,6
8615,6
8616,4
8617,9
8618,6
8619,3
8620,5
8621,1
8622,5
8623,8
8624,1
8625,7
8626,1
8627,6
8628,7
8629,8
8630,8
8631,7
8632,5
8633,1
8634,9
8635,4
8636,0
8637,1
8638,5
8639,4
8640,8
8641,3
8642,1
8643,5
8644,4
8645,7
8646,3
8647,7
8648,6
8649,2
8650,0
8651,3
8652,2
8653,5
8654,4
8655,4
8656,2
8657,6
8658,2
8659,9
8660,8
8661,6
8662,1
8663,2
8664,9
8665,5
8666,4
8667,2
8668,4
8669,1
8670,3
8671,3
8672,1
8673,7
8674,6
8675,2
8676,5
8677,8
8678,1
8679,8
8680,9
8681,4
8682,5
8683,5
8684,6
8685,5
8686,5
8687,8
8688,2
8689,5
8690,4
8691,8
8692,7
8693,9
8694,0
8695,8
8696,1
8697,7
8698,0
8699,5
8700,6
8701,5
8702,1
8703,9
8704,6
8705,6
8706,1
8707,7
8708,5
8709,3
8710,6
8711,5
8712,5
8713,7
8714,0
8715,0
8716,1
8717,3
8718,3
8719,5
8720,6
8721,1
8722,8
8723,8
8724,1
8725,2
8726,0
8727,3
8728,1
8729,5
8730,7
8731,6
8732,6
8733,4
8734,1
8735,7
8736,9
8737,8
8738,4
8739,6
8740,5
8741,6
8742,6
8743,0
8744,6
8745,3
8746,6
8747,7
8748,3
8749,6
8750,2
8751,7
8752,6
8753,6
8754,5
8755,8
8756,1
8757,8
8758,6
8759,7
8760,1
8761,3
8762,4
8763,2
8764,3
8765,3
8766,1
8767,6
8768,7
8769,3
8770,9
8771,5
8772,7
8773,5
8774,0
8775,9
8776,6
8777,4
8778,5
8779,5
8780,3
8781,3
8782,2
8783,4
8784,4
8785,5
8786,5
8787,4
8788,4
8789,7
8790,6
8791,1
8792,3
8793,6
8794,9
8795,6
8796,7
8797,0
8798,2
8799,9
8800,0
8801,7
8802,8
8803,2
8804,1
8805,3
8806,8
8807,3
8808,5
8809,7
8810,9
8811,7
8812,5
8813,0
8814,7
8815,8
8816,3
8817,5
8818,5
8819,8
8820,1
8821,5
8822,3
8823,5
8824,1
8825,6
8826,7
8827,1
8828,0
8829,3
8830,6
8831,7
8832,8
8833,5
8834,0
8835,5
8836,2
8837,1
8838,1
8839,5
8840,2
8841,4
8842,9
8843,6
8844,4
8845,0
8846,4
8847,5
8848,0
8849,2
8850,8
8851,6
8852,4
8853,3
8854,0
8855,6
8856,7
8857,9
8858,0
8859,4
8860,6
8861,1
8862,8
8863,3
8864,9
8865,4
8866,2
8867,7
8868,9
8869,6
8870,4
8871,2
8872,1
8873,2
8874,5
8875,4
8876,9
8877,3
8878,1
8879,3
8880,0
8881,8
8882,5
8883,6
8884,1
8885,8
8886,3
8887,8
8888,5
8889,4
8890,2
8891,6
8892,2
8893,1
8894,1
8895,6
8896,6
8897,4
8898,5
8899,2
8900,7
8901,9
8902,8
8903,7
8904,3
8905,8
8906,1
8907,1
8908,1
8909,9
8910,1
8911,5
8912,1
8913,6
8914,6
8915,4
8916,5
8917,1
8918,8
8919,6
8920,0
8921,3
8922,5
8923,5
8924,6
8925,7
8926,6
8927,5
8928,8
8929,2
8930,6
8931,1
8932,7
8933,5
8934,4
8935,8
8936,6
8937,3
8938,0
8939,6
8940,9
8941,7
8942,0
8943,7
8944,7
8945,4
8946,5
8947,4
8948,7
8949,9
8950,2
8951,7
8952,7
8953,4
8954,2
8955,5
8956,7
8957,7
8958,6
8959,4
8960,2
8961,1
8962,2
8963,5
8964,3
8965,2
8966,6
8967,6
8968,1
8969,6
8970,1
8971,3
8972,1
8973,1
8974,4
8975,1
8976,3
8977,7
8978,6
8979,4
8980,3
8981,7
8982,5
8983,5
8984,5
8985,0
8986,2
8987,1
8988,5
8989,2
8990,6
8991,3
8992,5
8993,8
8994,3
8995,5
8996,2
8997,3
8998,5
8999,8
9000,8
9001,5
9002,3
9003,7
9004,9
9005,6
9006,5
9007,6
9008,6
9009,8
9010,9
9011,8
9012,5
9013,6
9014,1
9015,6
9016,4
9017,1
9018,0
9019,2
9020,5
9021,6
9022,2
9023,1
9024,9
9025,8
9026,0
9027,8
9028,3
9029,2
9030,5
9031,2
9032,5
9033,1
9034,7
9035,0
9036,6
9037,6
9038,9
9039,9
9040,0
9041,4
9042,2
9043,6
9044,4
9045,0
9046,7
9047,7
9048,6
9049,1
9050,8
9051,5
9052,1
9053,1
9054,9
9055,7
9056,1
9057,1
9058,2
9059,6
9060,0
9061,4
9062,5
9063,7
9064,5
9065,3
9066,7
9067,7
9068,7
9069,3
9070,9
9071,8
9072,9
9073,5
9074,7
9075,6
9076,3
9077,0
9078,9
9079,5
9080,5
9081,8
9082,3
9083,5
9084,9
9085,2
9086,2
9087,6
9088,4
9089,7
9090,1
9091,7
9092,9
9093,4
9094,1
9095,5
9096,5
9097,6
9098,6
9099,9
9100,1
9101,5
9102,8
9103,0
9104,7
9105,8
9106,4
9107,2
9108,3
9109,5
9110,5
9111,8
9112,2
9113,0
9114,5
9115,2
9116,2
9117,4
9118,2
9119,5
9120,7
9121,8
9122,2
9123,4
9124,5
9125,6
9126,5
9127,3
9128,9
9129,4
9130,9
9131,7
9132,3
9133,6
9134,5
9135,6
9136,7
9137,9
9138,7
9139,3
9140,6
9141,6
9142,2
9143,4
9144,4
9145,9
9146,5
9147,5
9148,1
9149,9
9150,5
9151,8
9152,0
9153,4
9154,0
9155,1
9156,4
9157,2
9158,6
9159,7
9160,7
9161,6
9162,3
9163,3
9164,4
9165,9
9166,1
9167,5
9168,3
9169,1
9170,6
9171,7
9172,8
9173,9
9174,7
9175,2
9176,4
9177,2
9178,6
9179,7
9180,6
9181,2
9182,5
9183,5
9184,2
9185,4
9186,8
9187,8
9188,0
9189,4
9190,0
9191,7
9192,5
9193,8
9194,7
9195,1
9196,6
9197,8
9198,5
9199,9
9200,4
9201,5
9202,4
9203,6
9204,5
9205,0
9206,6
9207,4
9208,0
9209,6
9210,9
9211,1
9212,9
9213,3
9214,5
9215,7
9216,3
9217,1
9218,8
9219,5
9220,4
9221,9
9222,4
9223,4
9224,3
9225,8
9226,2
9227,5
9228,4
9229,7
9230,5
9231,3
9232,6
9233,5
9234,3
9235,0
9236,5
9237,2
9238,0
9239,5
9240,6
9241,3
9242,7
9243,9
9244,2
9245,6
9246,1
9247,4
9248,7
9249,0
9250,8
9251,3
9252,3
9253,5
9254,8
9255,1
9256,2
9257,2
9258,1
9259,1
9260,7
9261,5
9262,4
9263,6
9264,3
9265,4
9266,6
9267,6
9268,2
9269,1
9270,4
9271,7
9272,8
9273,2
9274,9
9275,3
9276,5
9277,6
9278,5
9279,0
9280,9
9281,7
9282,5
9283,1
9284,0
9285,2
9286,4
9287,4
9288,5
9289,3
9290,3
9291,5
9292,0
9293,3
9294,4
9295,2
9296,8
9297,1
9298,2
9299,9
9300,1
9301,3
9302,7
9303,9
9304,7
9305,9
9306,6
9307,6
9308,5
9309,7
9310,3
9311,5
9312,6
9313,5
9314,7
9315,1
9316,1
9317,6
9318,1
9319,1
9320,3
9321,1
9322,7
9323,5
9324,1
9325,1
9326,5
9327,6
9328,1
9329,4
9330,7
9331,1
9332,5
9333,8
9334,4
9335,8
9336,8
9337,5
9338,1
9339,6
9340,9
9341,6
9342,2
9343,0
9344,5
9345,2
9346,3
9347,6
9348,2
9349,0
9350,5
9351,7
9352,8
9353,1
9354,5
9355,8
9356,2
9357,5
9358,7
9359,5
9360,5
9361,1
9362,7
9363,4
9364,1
9365,5
9366,1
9367,9
9368,6
9369,3
9370,1
9371,4
9372,5
9373,3
9374,9
9375,0
9376,8
9377,8
9378,6
9379,1
9380,2
9381,5
9382,7
9383,9
9384,1
9385,3
9386,6
9387,0
9388,8
9389,5
9390,4
9391,9
9392,0
9393,0
9394,7
9395,1
9396,1
9397,0
9398,4
9399,5
9400,3
9401,0
9402,8
9403,2
9404,4
9405,6
9406,1
9407,1
9408,4
9409,7
9410,2
9411,9
9412,5
9413,1
9414,5
9415,2
9416,4
9417,1
9418,3
9419,5
9420,2
9421,2
9422,5
9423,9
9424,5
9425,0
9426,5
9427,5
9428,2
9429,2
9430,2
9431,2
9432,5
9433,6
9434,1
9435,5
9436,6
9437,1
9438,4
9439,0
9440,8
9441,8
9442,6
9443,3
9444,3
9445,3
9446,6
9447,5
9448,4
9449,6
9450,3
9451,1
9452,2
9453,9
9454,5
9455,1
9456,8
9457,0
9458,3
9459,5
9460,1
9461,4
9462,2
9463,8
9464,4
9465,4
9466,6
9467,6
9468,2
9469,7
9470,5
9471,5
9472,5
9473,5
9474,5
9475,4
9476,2
9477,4
9478,6
9479,8
9480,7
9481,6
9482,1
9483,6
9484,5
9485,8
9486,5
9487,4
9488,0
9489,1
9490,6
9491,2
9492,1
9493,8
9494,6
9495,8
9496,8
9497,4
9498,0
9499,5
9500,6
9501,4
9502,6
9503,3
9504,3
9505,6
9506,0
9507,9
9508,1
9509,6
9510,5
9511,2
9512,6
9513,2
9514,6
9515,8
9516,1
9517,1
9518,6
9519,6
9520,7
9521,6
9522,4
9523,0
9524,5
9525,0
9526,9
9527,8
9528,3
9529,5
9530,5
9531,4
9532,3
9533,9
9534,5
9535,6
9536,5
9537,4
9538,3
9539,1
9540,1
9541,5
9542,3
9543,7
9544,5
9545,9
9546,8
9547,3
9548,4
9549,6
9550,6
9551,7
9552,1
9553,1
9554,9
9555,5
9556,6
9557,5
9558,4
9559,0
9560,5
9561,6
9562,4
9563,2
9564,5
9565,5
9566,0
9567,6
9568,3
9569,6
9570,0
9571,5
9572,4
9573,6
9574,4
9575,6
9576,5
9577,1
9578,4
9579,8
9580,4
9581,6
9582,3
9583,3
9584,0
9585,7
9586,3
9587,1
9588,3
9589,1
9590,3
9591,7
9592,9
9593,6
9594,7
9595,9
9596,6
9597,5
9598,4
9599,8
9600,7
9601,8
9602,9
9603,2
9604,5
9605,5
9606,2
9607,6
9608,9
9609,0
9610,3
9611,9
9612,4
9613,5
9614,5
9615,6
9616,3
9617,6
9618,4
9619,1
9620,3
9621,0
9622,9
9623,6
9624,5
9625,7
9626,9
9627,3
9628,0
9629,2
9630,9
9631,6
9632,6
9633,3
9634,3
9635,2
9636,5
9637,3
9638,6
9639,7
9640,8
9641,4
9642,6
9643,7
9644,5
9645,3
9646,7
9647,1
9648,3
9649,4
9650,5
9651,7
9652,9
9653,6
9654,1
9655,8
9656,5
9657,5
9658,8
9659,4
9660,8
9661,0
9662,5
9663,5
9664,9
9665,5
9666,8
9667,1
9668,3
9669,7
9670,8
9671,7
9672,1
9673,5
9674,4
9675,0
9676,5
9677,6
9678,3
9679,5
9680,1
9681,6
9682,5
9683,4
9684,0
9685,5
9686,2
9687,8
9688,3
9689,6
9690,4
9691,1
9692,6
9693,4
9694,0
9695,7
9696,4
9697,5
9698,0
9699,0
9700,1
9701,8
9702,9
9703,4
9704,8
9705,6
9706,5
9707,4
9708,3
9709,0
9710,3
9711,1
9712,8
9713,8
9714,9
9715,1
9716,2
9717,5
9718,5
9719,8
9720,3
9721,4
9722,7
9723,3
9724,1
9725,8
9726,1
9727,7
9728,5
9729,4
9730,2
9731,3
9732,1
9733,5
9734,5
9735,5
9736,9
9737,5
9738,7
9739,6
9740,7
9741,9
9742,0
9743,2
9744,2
9745,7
9746,6
9747,5
9748,3
9749,6
9750,6
9751,6
9752,7
9753,6
9754,8
9755,4
9756,5
9757,0
9758,2
9759,7
9760,1
9761,7
9762,5
9763,5
9764,1
9765,7
9766,8
9767,6
9768,1
9769,7
9770,8
9771,4
9772,1
9773,3
9774,5
9775,9
9776,0
9777,1
9778,6
9779,4
9780,2
9781,1
9782,8
9783,6
9784,3
9785,6
9786,5
9787,1
9788,5
9789,6
9790,4
9791,1
9792,1
9793,1
9794,2
9795,0
9796,2
9797,5
9798,3
9799,5
9800,4
9801,3
9802,9
9803,7
9804,3
9805,6
9806,9
9807,6
9808,7
9809,5
9810,2
9811,6
9812,2
9813,4
9814,7
9815,8
9816,9
9817,2
9818,3
9819,9
9820,5
9821,8
9822,4
9823,9
9824,6
9825,8
9826,8
9827,8
9828,1
9829,4
9830,1
9831,4
9832,5
9833,5
9834,2
9835,8
9836,0
9837,3
9838,3
9839,3
9840,5
9841,6
9842,6
9843,1
9844,5
9845,8
9846,9
9847,5
9848,8
9849,3
9850,3
9851,2
9852,6
9853,1
9854,2
9855,1
9856,5
9857,1
9858,1
9859,4
9860,1
9861,5
9862,9
9863,6
9864,9
9865,6
9866,5
9867,5
9868,1
9869,1
9870,0
9871,7
9872,6
9873,9
9874,5
9875,1
9876,7
9877,2
9878,9
9879,8
9880,7
9881,7
9882,5
9883,4
9884,5
9885,7
9886,5
9887,5
9888,2
9889,1
9890,0
9891,7
9892,8
9893,5
9894,4
9895,4
9896,1
9897,0
9898,7
9899,7
9900,8
9901,5
9902,3
9903,8
9904,5
9905,9
9906,5
9907,7
9908,4
9909,2
9910,8
9911,3
9912,8
9913,1
9914,3
9915,7
9916,3
9917,4
9918,5
9919,7
9920,3
9921,2
9922,3
9923,8
9924,1
9925,5
9926,1
9927,3
9928,2
9929,6
9930,4
9931,4
9932,2
9933,9
9934,4
9935,7
9936,9
9937,0
9938,5
9939,4
9940,8
9941,6
9942,6
9943,7
9944,5
9945,4
9946,3
9947,3
9948,9
9949,4
9950,9
9951,3
9952,8
9953,7
9954,0
9955,3
9956,8
9957,6
9958,4
9959,6
9960,1
9961,7
9962,6
9963,5
9964,5
9965,7
9966,7
9967,2
9968,5
9969,5
9970,1
9971,5
9972,9
9973,9
9974,2
9975,5
9976,7
9977,6
9978,7
9979,6
9980,9
9981,0
9982,5
9983,4
9984,3
9985,6
9986,6
9987,0
9988,9
9989,5
9990,3
9991,5
9992,1
9993,2
9994,2
9995,1
9996,0
9997,8
9998,2
9999,7
10000,5
10001,1
10002,2
10003,7
10004,2
10005,5
10006,7
10007,7
10008,4
10009,3
10010,0
10011,4
10012,1
10013,1
10014,6
10015,3
10016,8
10017,6
10018,2
10019,7
10020,7
10021,6
10022,5
10023,8
10024,1
10025,2
10026,5
10027,1
10028,5
10029,6
10030,0
10031,8
10032,6
10033,4
10034,0
10035,7
10036,7
10037,1
10038,4
10039,8
10040,0
10041,4
10042,2
10043,5
10044,1
10045,7
10046,3
10047,5
10048,1
10049,2
10050,1
10051,1
10052,3
10053,6
10054,4
10055,4
10056,6
10057,5
10058,2
10059,7
10060,5
10061,9
10062,8
10063,6
10064,4
10065,6
10066,2
10067,4
10068,3
10069,6
10070,4
10071,2
10072,5
10073,4
10074,6
10075,2
10076,1
10077,2
10078,8
10079,9
10080,0
10081,3
10082,5
10083,9
10084,6
10085,9
10086,5
10087,8
10088,2
10089,7
10090,3
10091,9
10092,5
10093,2
10094,1
10095,6
10096,3
10097,9
10098,3
10099,2
10100,2
10101,4
10102,9
10103,5
10104,7
10105,3
10106,4
10107,0
10108,1
10109,6
10110,5
10111,4
10112,2
10113,4
10114,0
10115,4
10116,9
10117,5
10118,2
10119,5
10120,6
10121,3
10122,1
10123,5
10124,7
10125,4
10126,6
10127,2
10128,1
10129,6
10130,9
10131,5
10132,4
10133,5
10134,6
10135,3
10136,8
10137,0
10138,4
10139,4
10140,4
10141,4
10142,1
10143,2
10144,6
10145,3
10146,5
10147,8
10148,6
10149,0
10150,2
10151,7
10152,7
10153,8
10154,6
10155,1
10156,5
10157,8
10158,6
10159,6
10160,0
10161,3
10162,8
10163,0
10164,7
10165,5
10166,4
10167,4
10168,2
10169,5
10170,5
10171,5
10172,1
10173,3
10174,4
10175,5
10176,5
10177,3
10178,6
10179,6
10180,8
10181,2
10182,8
10183,3
10184,4
10185,4
10186,2
10187,5
10188,9
10189,5
10190,0
10191,1
10192,3
10193,8
10194,7
10195,8
10196,9
10197,3
10198,5
10199,5
10200,5
10201,1
10202,5
10203,5
10204,7
10205,1
10206,3
10207,8
10208,9
10209,3
10210,5
10211,6
10212,7
10213,6
10214,2
10215,0
10216,6
10217,5
10218,5
10219,3
10220,0
10221,1
10222,5
10223,4
10224,2
10225,1
10226,3
10227,5
10228,6
10229,9
10230,2
10231,4
10232,1
10233,7
10234,9
10235,5
10236,5
10237,1
10238,2
10239,5
10240,2
10241,5
10242,0
10243,2
10244,1
10245,6
10246,5
10247,5
10248,2
10249,6
10250,4
10251,0
10252,1
10253,7
10254,4
10255,3
10256,1
10257,1
10258,1
10259,2
10260,6
10261,1
10262,3
10263,1
10264,6
10265,4
10266,0
10267,7
10268,4
10269,7
10270,5
10271,1
10272,7
10273,7
10274,8
10275,6
10276,5
10277,4
10278,9
10279,5
10280,4
10281,6
10282,5
10283,1
10284,1
10285,4
10286,1
10287,7
10288,3
10289,3
10290,1
10291,0
10292,2
10293,4
10294,5
10295,0
10296,3
10297,6
10298,1
10299,2
10300,1
10301,8
10302,5
10303,3
10304,2
10305,4
10306,6
10307,1
10308,1
10309,3
10310,3
10311,3
10312,2
10313,1
10314,9
10315,9
10316,5
10317,9
10318,7
10319,4
10320,5
10321,3
10322,2
10323,5
10324,3
10325,7
10326,6
10327,3
10328,8
10329,2
10330,4
10331,7
10332,7
10333,6
10334,5
10335,3
10336,7
10337,1
10338,8
10339,5
10340,5
10341,5
10342,3
10343,1
10344,4
10345,8
10346,4
10347,6
10348,1
10349,9
10350,7
10351,4
10352,3
10353,4
10354,4
10355,7
10356,0
10357,8
10358,5
10359,1
10360,2
10361,7
10362,5
10363,5
10364,5
10365,4
10366,0
10367,0
10368,6
10369,1
10370,2
10371,2
10372,7
10373,7
10374,3
10375,2
10376,7
10377,3
10378,9
10379,8
10380,5
10381,2
10382,5
10383,5
10384,8
10385,4
10386,6
10387,7
10388,0
10389,1
10390,6
10391,3
10392,8
10393,4
10394,7
10395,4
10396,5
10397,4
10398,2
10399,6
10400,0
10401,9
10402,1
10403,5
10404,1
10405,1
10406,1
10407,7
10408,5
10409,5
10410,7
10411,9
10412,6
10413,9
10414,3
10415,4
10416,4
10417,5
10418,5
10419,1
10420,8
10421,8
10422,4
10423,4
10424,5
10425,3
10426,1
10427,6
10428,7
10429,1
10430,6
10431,4
10432,0
10433,6
10434,7
10435,6
10436,7
10437,0
10438,0
10439,3
10440,7
10441,3
10442,3
10443,4
10444,3
10445,5
10446,2
10447,0
10448,2
10449,7
10450,5
10451,1
10452,6
10453,1
10454,2
10455,3
10456,1
10457,5
10458,0
10459,5
10460,1
10461,6
10462,4
10463,7
10464,9
10465,6
10466,8
10467,6
10468,6
10469,4
10470,5
10471,7
10472,6
10473,8
10474,5
10475,6
10476,6
10477,6
10478,6
10479,5
10480,8
10481,8
10482,7
10483,5
10484,3
10485,4
10486,5
10487,5
10488,2
10489,0
10490,4
10491,6
10492,9
10493,1
10494,4
10495,4
10496,7
10497,6
10498,7
10499,4
10500,1
10501,5
10502,9
10503,4
10504,9
10505,5
10506,4
10507,0
10508,5
10509,9
10510,5
10511,0
10512,0
10513,8
10514,7
10515,7
10516,2
10517,5
10518,8
10519,7
10520,2
10521,5
10522,5
10523,0
10524,1
10525,9
10526,7
10527,6
10528,1
10529,6
10530,3
10531,7
10532,8
10533,5
10534,6
10535,5
10536,5
10537,2
10538,6
10539,5
10540,2
10541,6
10542,8
10543,3
10544,8
10545,4
10546,9
10547,4
10548,1
10549,6
10550,5
10551,4
10552,6
10553,9
10554,9
10555,8
10556,6
10557,2
10558,7
10559,7
10560,8
10561,6
10562,3
10563,7
10564,5
10565,8
10566,2
10567,7
10568,8
10569,2
10570,3
10571,3
10572,0
10573,3
10574,5
10575,9
10576,5
10577,4
10578,9
10579,5
10580,9
10581,7
10582,4
10583,1
10584,6
10585,6
10586,7
10587,4
10588,8
10589,5
10590,7
10591,4
10592,7
10593,2
10594,7
10595,5
10596,9
10597,3
10598,1
10599,8
10600,0
10601,6
10602,2
10603,6
10604,1
10605,0
10606,7
10607,3
10608,5
10609,3
10610,3
10611,7
10612,7
10613,6
10614,4
10615,5
10616,7
10617,4
10618,7
10619,0
10620,1
10621,4
10622,4
10623,6
10624,6
10625,1
10626,1
10627,1
10628,8
10629,4
10630,0
10631,5
10632,9
10633,6
10634,3
10635,5
10636,7
10637,2
10638,8
10639,5
10640,6
10641,2
10642,9
10643,7
10644,4
10645,6
10646,7
10647,2
10648,4
10649,5
10650,1
10651,0
10652,9
10653,8
10654,4
10655,3
10656,6
10657,8
10658,9
10659,6
10660,6
10661,6
10662,0
10663,6
10664,5
10665,3
10666,6
10667,5
10668,1
10669,2
10670,7
10671,4
10672,5
10673,0
10674,2
10675,6
10676,5
10677,4
10678,5
10679,1
10680,6
10681,9
10682,4
10683,6
10684,5
10685,9
10686,2
10687,7
10688,5
10689,2
10690,1
10691,6
10692,2
10693,2
10694,5
10695,6
10696,1
10697,3
10698,0
10699,8
10700,7
10701,5
10702,1
10703,2
10704,1
10705,2
10706,1
10707,5
10708,3
10709,6
10710,7
10711,3
10712,4
10713,8
10714,0
10715,0
10716,4
10717,3
10718,5
10719,8
10720,9
10721,7
10722,5
10723,1
10724,9
10725,0
10726,9
10727,9
10728,3
10729,8
10730,4
10731,5
10732,5
10733,5
10734,8
10735,1
10736,1
10737,0
10738,5
10739,3
10740,8
10741,5
10742,7
10743,4
10744,6
10745,5
10746,4
10747,0
10748,1
10749,1
10750,8
10751,6
10752,0
10753,1
10754,9
10755,6
10756,0
10757,3
10758,1
10759,7
10760,3
10761,8
10762,9
10763,4
10764,6
10765,8
10766,4
10767,8
10768,7
10769,6
10770,3
10771,4
10772,9
10773,9
10774,5
10775,0
10776,5
10777,2
10778,6
10779,8
10780,4
10781,5
10782,7
10783,6
10784,6
10785,4
10786,6
10787,7
10788,3
10789,8
10790,3
10791,6
10792,4
10793,6
10794,8
10795,3
10796,6
10797,5
10798,1
10799,5
10800,6
10801,9
10802,5
10803,4
10804,7
10805,0
10806,4
10807,5
10808,6
10809,0
10810,5
10811,0
10812,0
10813,6
10814,4
10815,6
10816,5
10817,8
10818,0
10819,6
10820,4
10821,7
10822,4
10823,6
10824,2
10825,8
10826,8
10827,0
10828,9
10829,1
10830,5
10831,2
10832,2
10833,2
10834,2
10835,3
10836,2
10837,9
10838,7
10839,7
10840,1
10841,8
10842,2
10843,5
10844,5
10845,2
10846,9
10847,3
10848,6
10849,9
10850,5
10851,9
10852,6
10853,1
10854,9
10855,8
10856,3
10857,0
10858,5
10859,2
10860,6
10861,3
10862,3
10863,5
10864,3
10865,3
10866,2
10867,6
10868,6
10869,7
10870,1
10871,4
10872,3
10873,3
10874,7
10875,0
10876,9
10877,6
10878,0
10879,0
10880,5
10881,7
10882,2
10883,5
10884,2
10885,3
10886,6
10887,5
10888,3
10889,6
10890,6
10891,1
10892,1
10893,5
10894,5
10895,6
10896,9
10897,1
10898,5
10899,6
10900,0
10901,4
10902,9
10903,3
10904,2
10905,7
10906,0
