,Label
7480,8
7481,1
7482,2
7483,5
7484,3
7485,8
7486,1
7487,6
7488,5
7489,5
7490,6
7491,1
7492,7
7493,5
7494,4
7495,2
7496,1
7497,0
7498,4
7499,5
7500,5
7501,4
7502,5
7503,4
7504,3
7505,5
7506,6
7507,6
7508,6
7509,3
7510,8
7511,7
7512,4
7513,4
7514,3
7515,4
7516,4
7517,2
7518,8
7519,5
7520,6
7521,5
7522,3
7523,5
7524,5
7525,2
7526,5
7527,1
7528,5
7529,7
7530,7
7531,6
7532,3
7533,6
7534,3
7535,6
7536,5
7537,1
7538,5
7539,4
7540,1
7541,6
7542,8
7543,7
7544,5
7545,7
7546,3
7547,4
7548,5
7549,2
7550,5
7551,1
7552,6
7553,5
7554,8
7555,5
7556,0
7557,4
7558,3
7559,2
7560,7
7561,1
7562,0
7563,3
7564,4
7565,5
7566,7
7567,4
7568,4
7569,9
7570,5
7571,5
7572,1
7573,5
7574,4
7575,8
7576,6
7577,6
7578,4
7579,1
7580,5
7581,3
7582,7
7583,4
7584,0
7585,7
7586,0
7587,4
7588,1
7589,8
7590,6
7591,1
7592,5
7593,4
7594,3
7595,5
7596,8
7597,7
7598,4
7599,1
7600,6
7601,3
7602,0
7603,4
7604,1
7605,5
7606,5
7607,4
7608,7
7609,6
7610,7
7611,7
7612,6
7613,6
7614,4
7615,1
7616,5
7617,7
7618,6
7619,5
7620,3
7621,5
7622,5
7623,5
7624,7
7625,5
7626,5
7627,8
7628,3
7629,1
7630,3
7631,5
7632,5
7633,5
7634,1
7635,4
7636,6
7637,6
7638,6
7639,4
7640,5
7641,5
7642,5
7643,5
7644,6
7645,7
7646,4
7647,6
7648,2
7649,5
7650,0
7651,4
7652,9
7653,6
7654,1
7655,3
7656,3
7657,3
7658,6
7659,1
7660,3
7661,5
7662,3
7663,4
7664,6
7665,4
7666,6
7667,4
7668,0
7669,2
7670,5
7671,5
7672,2
7673,8
7674,8
7675,1
7676,4
7677,1
7678,5
7679,5
7680,5
7681,3
7682,8
7683,0
7684,1
7685,1
7686,2
7687,6
7688,5
7689,8
7690,9
7691,5
7692,6
7693,4
7694,5
7695,4
7696,0
7697,8
7698,6
7699,6
7700,1
7701,5
7702,4
7703,4
7704,3
7705,9
7706,5
7707,5
7708,1
7709,3
7710,5
7711,1
7712,4
7713,3
7714,4
7715,1
7716,5
7717,2
7718,1
7719,4
7720,7
7721,6
7722,3
7723,4
7724,1
7725,5
7726,5
7727,5
7728,4
7729,8
7730,4
7731,5
7732,5
7733,1
7734,4
7735,6
7736,3
7737,7
7738,7
7739,6
7740,0
7741,5
7742,5
7743,6
7744,7
7745,4
7746,5
7747,5
7748,4
7749,6
7750,1
7751,5
7752,5
7753,1
7754,3
7755,4
7756,6
7757,5
7758,1
7759,3
7760,9
7761,5
7762,4
7763,5
7764,1
7765,1
7766,8
7767,4
7768,2
7769,5
7770,7
7771,1
7772,3
7773,5
7774,9
7775,5
7776,1
7777,7
7778,5
7779,1
7780,4
7781,5
7782,6
7783,7
7784,6
7785,6
7786,5
7787,7
7788,1
7789,1
7790,6
7791,4
7792,7
7793,1
7794,7
7795,5
7796,1
7797,5
7798,1
7799,1
7800,8
7801,7
7802,5
7803,3
7804,8
7805,4
7806,5
7807,6
7808,4
7809,5
7810,8
7811,5
7812,4
7813,1
7814,6
7815,6
7816,4
7817,2
7818,7
7819,6
7820,6
7821,6
7822,1
7823,2
7824,4
7825,5
7826,5
7827,1
7828,4
7829,7
7830,4
7831,6
7832,8
7833,5
7834,1
7835,7
7836,4
7837,8
7838,2
7839,5
7840,5
7841,7
7842,7
7843,3
7844,5
7845,2
7846,5
7847,5
7848,8
7849,6
7850,5
7851,3
7852,5
7853,5
7854,5
7855,8
7856,3
7857,5
7858,3
7859,4
7860,2
7861,9
7862,4
7863,5
7864,5
7865,0
7866,6
7867,5
7868,7
7869,8
7870,7
7871,4
7872,3
7873,7
7874,5
7875,6
7876,0
7877,0
7878,6
7879,4
7880,7
7881,0
7882,1
7883,8
7884,5
7885,8
7886,1
7887,5
7888,1
7889,7
7890,0
7891,4
7892,1
7893,4
7894,9
7895,1
7896,4
7897,4
7898,0
7899,6
7900,1
7901,9
7902,5
7903,1
7904,6
7905,8
7906,1
7907,4
7908,5
7909,5
7910,1
7911,0
7912,5
7913,6
7914,1
7915,4
7916,8
7917,1
7918,5
7919,4
7920,7
7921,6
7922,2
7923,6
7924,3
7925,4
7926,5
7927,4
7928,4
7929,7
7930,3
7931,5
7932,6
7933,6
7934,7
7935,5
7936,4
7937,3
7938,1
7939,1
7940,5
7941,4
7942,5
7943,9
7944,6
7945,6
7946,6
7947,3
7948,4
7949,4
7950,1
7951,1
7952,7
7953,6
7954,5
7955,4
7956,3
7957,4
7958,1
7959,4
7960,5
7961,5
7962,4
7963,7
7964,4
7965,1
7966,7
7967,6
7968,7
7969,9
7970,6
7971,8
7972,8
7973,5
7974,8
7975,0
7976,5
7977,6
7978,4
7979,5
7980,3
7981,1
7982,3
7983,5
7984,9
7985,5
7986,2
7987,0
7988,1
7989,4
7990,4
7991,1
7992,5
7993,3
7994,1
7995,4
7996,4
7997,3
7998,3
7999,3
8000,0
8001,5
8002,9
8003,3
8004,1
8005,4
8006,3
8007,4
8008,7
8009,3
8010,6
8011,1
8012,1
8013,3
8014,6
8015,4
8016,8
8017,4
8018,1
8019,6
8020,6
8021,4
8022,1
8023,9
8024,4
8025,0
8026,4
8027,5
8028,8
8029,5
8030,5
8031,5
8032,8
8033,4
8034,5
8035,5
8036,6
8037,1
8038,5
8039,1
8040,4
8041,2
8042,5
8043,1
8044,7
8045,8
8046,1
8047,5
8048,7
8049,1
8050,4
8051,5
8052,6
8053,4
8054,2
8055,2
8056,4
8057,5
8058,1
8059,5
8060,2
8061,1
8062,5
8063,0
8064,1
8065,1
8066,6
8067,3
8068,8
8069,1
8070,4
8071,2
8072,5
8073,4
8074,9
8075,5
8076,5
8077,9
8078,3
8079,9
8080,4
8081,1
8082,9
8083,4
8084,1
8085,6
8086,3
8087,5
8088,5
8089,6
8090,6
8091,7
8092,3
8093,5
8094,3
8095,5
8096,0
8097,1
8098,6
8099,7
8100,4
8101,6
8102,5
8103,5
8104,1
8105,9
8106,4
8107,0
8108,4
8109,7
8110,8
8111,5
8112,2
8113,3
8114,2
8115,5
8116,8
8117,6
8118,1
8119,4
8120,6
8121,8
8122,7
8123,3
8124,9
8125,2
8126,1
8127,3
8128,6
8129,4
8130,7
8131,4
8132,1
8133,4
8134,5
8135,4
8136,4
8137,4
8138,4
8139,9
8140,5
8141,5
8142,0
8143,6
8144,5
8145,1
8146,5
8147,5
8148,5
8149,2
8150,5
8151,5
8152,4
8153,0
8154,1
8155,1
8156,4
8157,5
8158,6
8159,2
8160,1
8161,1
8162,6
8163,2
8164,4
8165,3
8166,8
8167,4
8168,1
8169,6
8170,1
8171,8
8172,7
8173,8
8174,5
8175,5
8176,5
8177,3
8178,5
8179,1
8180,5
8181,5
8182,8
8183,4
8184,4
8185,4
8186,5
8187,5
8188,6
8189,5
8190,1
8191,6
8192,5
8193,5
8194,1
8195,2
8196,3
8197,4
8198,6
8199,0
8200,1
8201,4
8202,6
8203,1
8204,4
8205,4
8206,3
8207,3
8208,9
8209,4
8210,5
8211,1
8212,4
8213,4
8214,9
8215,2
8216,8
8217,6
8218,4
8219,7
8220,8
8221,2
8222,8
8223,5
8224,9
8225,7
8226,1
8227,4
8228,1
8229,5
8230,7
8231,6
8232,5
8233,6
8234,7
8235,2
8236,6
8237,4
8238,4
8239,5
8240,5
8241,1
8242,9
8243,4
8244,5
8245,3
8246,5
8247,3
8248,9
8249,3
8250,7
8251,1
8252,5
8253,0
8254,6
8255,1
8256,5
8257,5
8258,4
8259,2
8260,1
8261,6
8262,5
8263,4
8264,3
8265,1
8266,3
8267,0
8268,1
8269,5
8270,4
8271,6
8272,2
8273,5
8274,4
8275,2
8276,2
8277,4
8278,2
8279,4
8280,4
8281,3
8282,3
8283,4
8284,0
8285,8
8286,9
8287,3
8288,4
8289,8
8290,5
8291,4
8292,9
8293,4
8294,1
8295,6
8296,1
8297,5
8298,5
8299,1
8300,5
8301,5
8302,1
8303,5
8304,6
8305,5
8306,5
8307,5
8308,1
8309,1
8310,1
8311,6
8312,3
8313,5
8314,2
8315,9
8316,5
8317,5
8318,5
8319,5
8320,4
8321,7
8322,6
8323,5
8324,7
8325,5
8326,3
8327,3
8328,5
8329,7
8330,4
8331,3
8332,7
8333,5
8334,5
8335,4
8336,8
8337,5
8338,6
8339,1
8340,4
8341,8
8342,3
8343,1
8344,5
8345,3
8346,7
8347,4
8348,1
8349,7
8350,3
8351,8
8352,4
8353,3
8354,5
8355,4
8356,5
8357,7
8358,5
8359,6
8360,6
8361,3
8362,3
8363,1
8364,3
8365,7
8366,7
8367,1
8368,4
8369,1
8370,7
8371,5
8372,3
8373,8
8374,4
8375,5
8376,1
8377,7
8378,1
8379,2
8380,1
8381,3
8382,4
8383,3
8384,0
8385,4
8386,7
8387,1
8388,2
8389,4
8390,7
8391,5
8392,4
8393,5
8394,4
8395,5
8396,5
8397,8
8398,6
8399,6
8400,2
8401,5
8402,5
8403,2
8404,4
8405,4
8406,1
8407,3
8408,4
8409,6
8410,4
8411,3
8412,0
8413,5
8414,2
8415,7
8416,6
8417,3
8418,5
8419,5
8420,2
8421,4
8422,6
8423,0
8424,2
8425,1
8426,6
8427,1
8428,4
8429,4
8430,1
8431,7
8432,8
8433,7
8434,4
8435,4
8436,3
8437,3
8438,4
8439,4
8440,5
8441,7
8442,4
8443,5
8444,5
8445,6
8446,5
8447,4
8448,5
8449,1
8450,5
8451,7
8452,5
8453,7
8454,6
8455,5
8456,6
8457,8
8458,3
8459,5
8460,6
8461,4
8462,0
8463,8
8464,4
8465,7
8466,5
8467,5
8468,4
8469,2
8470,6
8471,4
8472,2
8473,5
8474,3
8475,1
8476,0
8477,3
8478,6
8479,8
8480,2
8481,4
8482,6
8483,7
8484,1
8485,5
8486,7
8487,4
8488,1
8489,4
8490,5
8491,5
8492,7
8493,1
8494,3
8495,4
8496,3
8497,3
8498,3
8499,9
8500,7
8501,1
8502,4
8503,5
8504,6
8505,8
8506,0
8507,2
8508,4
8509,5
8510,5
8511,5
8512,6
8513,8
8514,4
8515,4
8516,3
8517,1
8518,5
8519,4
8520,2
8521,5
8522,4
8523,1
8524,4
8525,9
8526,5
8527,8
8528,0
8529,2
8530,3
8531,5
8532,7
8533,5
8534,3
8535,2
8536,4
8537,5
8538,2
8539,8
8540,6
8541,2
8542,9
8543,5
8544,1
8545,6
8546,3
8547,1
8548,5
8549,0
8550,4
8551,1
8552,7
8553,7
8554,5
8555,6
8556,5
8557,1
8558,1
8559,7
8560,8
8561,4
8562,3
8563,5
8564,4
8565,4
8566,6
8567,0
8568,5
8569,3
8570,1
8571,6
8572,3
8573,2
8574,2
8575,3
8576,3
8577,6
8578,3
8579,5
8580,1
8581,5
8582,7
8583,1
8584,3
8585,7
8586,1
8587,2
8588,0
8589,5
8590,8
8591,9
8592,6
8593,5
8594,3
8595,2
8596,7
8597,7
8598,5
8599,2
8600,6
8601,8
8602,1
8603,5
8604,8
8605,5
8606,5
8607,5
8608,5
8609,6
8610,8
8611,6
8612,2
8613,0
8614,6
8615,6
8616,5
8617,8
8618,5
8619,3
8620,5
8621,1
8622,5
8623,6
8624,1
8625,6
8626,1
8627,5
8628,4
8629,6
8630,6
8631,6
8632,6
8633,1
8634,8
8635,4
8636,3
8637,2
8638,4
8639,4
8640,8
8641,4
8642,1
8643,5
8644,5
8645,5
8646,4
8647,7
8648,5
8649,2
8650,2
8651,4
8652,3
8653,5
8654,3
8655,3
8656,3
8657,5
8658,3
8659,8
8660,7
8661,5
8662,3
8663,1
8664,8
8665,6
8666,5
8667,2
8668,4
8669,1
8670,4
8671,4
8672,1
8673,6
8674,5
8675,1
8676,5
8677,6
8678,2
8679,7
8680,8
8681,4
8682,5
8683,5
8684,7
8685,5
8686,5
8687,8
8688,4
8689,4
8690,5
8691,8
8692,6
8693,8
8694,0
8695,7
8696,2
8697,7
8698,1
8699,7
8700,6
8701,4
8702,1
8703,8
8704,5
8705,6
8706,1
8707,7
8708,3
8709,4
8710,4
8711,5
8712,4
8713,4
8714,0
8715,2
8716,1
8717,2
8718,3
8719,6
8720,6
8721,1
8722,7
8723,6
8724,1
8725,1
8726,0
8727,3
8728,2
8729,6
8730,7
8731,5
8732,5
8733,3
8734,1
8735,6
8736,8
8737,7
8738,4
8739,4
8740,5
8741,6
8742,5
8743,1
8744,6
8745,4
8746,5
8747,7
8748,4
8749,4
8750,2
8751,7
8752,5
8753,6
8754,5
8755,8
8756,1
8757,6
8758,6
8759,6
8760,1
8761,4
8762,4
8763,3
8764,4
8765,3
8766,2
8767,6
8768,7
8769,3
8770,8
8771,6
8772,6
8773,6
8774,1
8775,9
8776,5
8777,5
8778,5
8779,5
8780,4
8781,2
8782,2
8783,3
8784,5
8785,5
8786,3
8787,5
8788,4
8789,6
8790,4
8791,1
8792,3
8793,6
8794,9
8795,5
8796,8
8797,1
8798,4
8799,8
8800,0
8801,5
8802,8
8803,2
8804,2
8805,4
8806,8
8807,3
8808,4
8809,5
8810,9
8811,6
8812,5
8813,2
8814,8
8815,8
8816,4
8817,4
8818,5
8819,7
8820,1
8821,5
8822,4
8823,5
8824,0
8825,5
8826,7
8827,2
8828,1
8829,4
8830,6
8831,6
8832,8
8833,5
8834,0
8835,5
8836,2
8837,1
8838,1
8839,5
8840,4
8841,4
8842,8
8843,5
8844,4
8845,2
8846,3
8847,6
8848,2
8849,3
8850,8
8851,6
8852,5
8853,3
8854,0
8855,5
8856,6
8857,8
8858,3
8859,5
8860,4
8861,1
8862,6
8863,2
8864,6
8865,3
8866,3
8867,6
8868,9
8869,5
8870,5
8871,2
8872,1
8873,3
8874,5
8875,4
8876,9
8877,5
8878,1
8879,4
8880,1
8881,8
8882,5
8883,6
8884,2
8885,8
8886,3
8887,7
8888,6
8889,3
8890,4
8891,5
8892,3
8893,1
8894,1
8895,5
8896,6
8897,5
8898,4
8899,4
8900,4
8901,7
8902,7
8903,5
8904,3
8905,7
8906,1
8907,1
8908,1
8909,6
8910,1
8911,5
8912,2
8913,6
8914,6
8915,5
8916,4
8917,2
8918,8
8919,7
8920,1
8921,4
8922,4
8923,5
8924,5
8925,6
8926,5
8927,6
8928,8
8929,3
8930,4
8931,1
8932,6
8933,5
8934,4
8935,7
8936,5
8937,5
8938,1
8939,5
8940,9
8941,5
8942,2
8943,7
8944,7
8945,4
8946,4
8947,4
8948,7
8949,7
8950,3
8951,6
8952,6
8953,3
8954,2
8955,6
8956,5
8957,7
8958,6
8959,3
8960,3
8961,1
8962,2
8963,4
8964,3
8965,2
8966,7
8967,6
8968,1
8969,6
8970,1
8971,3
8972,2
8973,1
8974,3
8975,1
8976,3
8977,5
8978,6
8979,4
8980,3
8981,5
8982,6
8983,5
8984,3
8985,1
8986,1
8987,1
8988,6
8989,2
8990,7
8991,4
8992,6
8993,9
8994,3
8995,5
8996,3
8997,3
8998,5
8999,7
9000,7
9001,4
9002,4
9003,5
9004,8
9005,5
9006,3
9007,7
9008,6
9009,6
9010,8
9011,8
9012,5
9013,6
9014,1
9015,5
9016,6
9017,1
9018,0
9019,2
9020,6
9021,5
9022,3
9023,1
9024,9
9025,8
9026,1
9027,8
9028,3
9029,1
9030,5
9031,4
9032,5
9033,2
9034,5
9035,2
9036,6
9037,5
9038,9
9039,7
9040,1
9041,5
9042,2
9043,6
9044,4
9045,0
9046,9
9047,5
9048,6
9049,3
9050,5
9051,5
9052,1
9053,1
9054,8
9055,6
9056,1
9057,1
9058,3
9059,5
9060,0
9061,4
9062,3
9063,5
9064,5
9065,3
9066,6
9067,5
9068,6
9069,4
9070,9
9071,7
9072,6
9073,5
9074,6
9075,6
9076,4
9077,0
9078,9
9079,5
9080,5
9081,8
9082,4
9083,4
9084,7
9085,2
9086,2
9087,6
9088,5
9089,8
9090,1
9091,5
9092,8
9093,3
9094,2
9095,5
9096,6
9097,6
9098,6
9099,8
9100,1
9101,6
9102,7
9103,0
9104,8
9105,6
9106,5
9107,4
9108,3
9109,4
9110,6
9111,7
9112,4
9113,0
9114,4
9115,2
9116,3
9117,4
9118,1
9119,5
9120,6
9121,8
9122,1
9123,5
9124,5
9125,4
9126,4
9127,2
9128,8
9129,5
9130,8
9131,7
9132,4
9133,5
9134,4
9135,6
9136,7
9137,9
9138,7
9139,2
9140,5
9141,6
9142,3
9143,5
9144,4
9145,7
9146,5
9147,5
9148,3
9149,8
9150,5
9151,7
9152,0
9153,4
9154,0
9155,1
9156,4
9157,4
9158,5
9159,5
9160,7
9161,6
9162,4
9163,4
9164,4
9165,8
9166,1
9167,5
9168,3
9169,1
9170,6
9171,4
9172,6
9173,7
9174,8
9175,2
9176,3
9177,2
9178,5
9179,6
9180,5
9181,2
9182,6
9183,4
9184,1
9185,6
9186,6
9187,6
9188,1
9189,3
9190,0
9191,5
9192,5
9193,9
9194,7
9195,1
9196,6
9197,8
9198,5
9199,7
9200,4
9201,4
9202,5
9203,5
9204,4
9205,1
9206,7
9207,6
9208,1
9209,5
9210,9
9211,1
9212,7
9213,2
9214,3
9215,7
9216,5
9217,0
9218,6
9219,5
9220,4
9221,9
9222,3
9223,5
9224,4
9225,7
9226,4
9227,4
9228,4
9229,8
9230,4
9231,4
9232,5
9233,5
9234,3
9235,0
9236,5
9237,3
9238,1
9239,5
9240,6
9241,4
9242,6
9243,7
9244,3
9245,5
9246,1
9247,3
9248,5
9249,1
9250,8
9251,5
9252,4
9253,6
9254,8
9255,2
9256,5
9257,4
9258,1
9259,1
9260,6
9261,5
9262,4
9263,6
9264,4
9265,4
9266,6
9267,7
9268,3
9269,3
9270,5
9271,7
9272,8
9273,3
9274,7
9275,2
9276,5
9277,7
9278,5
9279,0
9280,8
9281,5
9282,5
9283,2
9284,1
9285,3
9286,6
9287,4
9288,5
9289,3
9290,4
9291,5
9292,1
9293,4
9294,5
9295,4
9296,8
9297,1
9298,1
9299,8
9300,3
9301,4
9302,6
9303,5
9304,7
9305,8
9306,5
9307,5
9308,5
9309,7
9310,4
9311,5
9312,7
9313,5
9314,7
9315,1
9316,1
9317,7
9318,1
9319,1
9320,2
9321,1
9322,6
9323,4
9324,1
9325,1
9326,5
9327,6
9328,1
9329,3
9330,7
9331,1
9332,5
9333,7
9334,4
9335,5
9336,7
9337,5
9338,1
9339,5
9340,7
9341,5
9342,4
9343,1
9344,6
9345,3
9346,5
9347,4
9348,3
9349,1
9350,5
9351,7
9352,8
9353,1
9354,4
9355,9
9356,2
9357,5
9358,8
9359,5
9360,4
9361,0
9362,7
9363,4
9364,2
9365,5
9366,3
9367,8
9368,4
9369,4
9370,1
9371,4
9372,5
9373,3
9374,8
9375,1
9376,6
9377,9
9378,5
9379,1
9380,5
9381,4
9382,7
9383,5
9384,1
9385,3
9386,6
9387,0
9388,7
9389,5
9390,4
9391,6
9392,0
9393,0
9394,5
9395,1
9396,1
9397,0
9398,4
9399,4
9400,4
9401,0
9402,8
9403,4
9404,3
9405,5
9406,3
9407,2
9408,5
9409,6
9410,2
9411,9
9412,3
9413,1
9414,5
9415,1
9416,4
9417,1
9418,5
9419,4
9420,4
9421,1
9422,4
9423,9
9424,5
9425,1
9426,5
9427,5
9428,1
9429,3
9430,3
9431,4
9432,4
9433,4
9434,1
9435,5
9436,6
9437,1
9438,5
9439,2
9440,8
9441,8
9442,6
9443,5
9444,2
9445,2
9446,5
9447,4
9448,4
9449,6
9450,3
9451,1
9452,2
9453,8
9454,5
9455,1
9456,6
9457,0
9458,4
9459,5
9460,1
9461,4
9462,3
9463,7
9464,4
9465,4
9466,4
9467,5
9468,1
9469,5
9470,4
9471,5
9472,4
9473,6
9474,5
9475,4
9476,1
9477,4
9478,4
9479,7
9480,7
9481,7
9482,3
9483,5
9484,4
9485,8
9486,7
9487,4
9488,1
9489,3
9490,6
9491,2
9492,1
9493,9
9494,5
9495,6
9496,7
9497,5
9498,2
9499,5
9500,6
9501,4
9502,6
9503,4
9504,3
9505,6
9506,1
9507,8
9508,1
9509,5
9510,5
9511,4
9512,6
9513,3
9514,4
9515,6
9516,1
9517,1
9518,5
9519,5
9520,7
9521,6
9522,6
9523,0
9524,4
9525,0
9526,9
9527,8
9528,4
9529,5
9530,5
9531,5
9532,3
9533,8
9534,5
9535,6
9536,4
9537,4
9538,3
9539,1
9540,1
9541,5
9542,5
9543,5
9544,6
9545,8
9546,6
9547,3
9548,5
9549,7
9550,6
9551,7
9552,1
9553,1
9554,8
9555,6
9556,6
9557,4
9558,4
9559,0
9560,4
9561,6
9562,5
9563,1
9564,5
9565,5
9566,1
9567,6
9568,2
9569,5
9570,2
9571,5
9572,3
9573,5
9574,4
9575,5
9576,4
9577,1
9578,4
9579,7
9580,2
9581,6
9582,4
9583,4
9584,1
9585,5
9586,4
9587,0
9588,4
9589,3
9590,3
9591,7
9592,9
9593,5
9594,7
9595,8
9596,6
9597,4
9598,4
9599,8
9600,5
9601,7
9602,9
9603,2
9604,6
9605,5
9606,2
9607,6
9608,9
9609,1
9610,4
9611,8
9612,4
9613,5
9614,5
9615,5
9616,5
9617,6
9618,2
9619,2
9620,3
9621,1
9622,9
9623,5
9624,5
9625,6
9626,8
9627,3
9628,0
9629,4
9630,8
9631,6
9632,5
9633,4
9634,4
9635,3
9636,4
9637,5
9638,6
9639,7
9640,6
9641,3
9642,5
9643,7
9644,5
9645,3
9646,4
9647,1
9648,2
9649,4
9650,5
9651,8
9652,9
9653,5
9654,2
9655,7
9656,5
9657,5
9658,7
9659,4
9660,7
9661,0
9662,6
9663,4
9664,8
9665,5
9666,8
9667,1
9668,2
9669,8
9670,8
9671,6
9672,2
9673,5
9674,6
9675,1
9676,5
9677,6
9678,3
9679,6
9680,2
9681,5
9682,5
9683,4
9684,1
9685,4
9686,1
9687,9
9688,3
9689,6
9690,4
9691,1
9692,5
9693,4
9694,0
9695,6
9696,4
9697,5
9698,0
9699,2
9700,1
9701,8
9702,9
9703,5
9704,6
9705,4
9706,5
9707,4
9708,4
9709,0
9710,4
9711,1
9712,8
9713,8
9714,8
9715,1
9716,3
9717,5
9718,5
9719,8
9720,4
9721,4
9722,7
9723,4
9724,1
9725,7
9726,1
9727,5
9728,6
9729,4
9730,3
9731,3
9732,3
9733,4
9734,5
9735,5
9736,6
9737,5
9738,6
9739,5
9740,7
9741,8
9742,1
9743,4
9744,3
9745,6
9746,6
9747,5
9748,3
9749,5
9750,6
9751,5
9752,5
9753,5
9754,7
9755,5
9756,5
9757,1
9758,4
9759,6
9760,1
9761,8
9762,5
9763,6
9764,1
9765,8
9766,8
9767,5
9768,3
9769,5
9770,7
9771,5
9772,4
9773,4
9774,6
9775,9
9776,0
9777,1
9778,5
9779,4
9780,4
9781,2
9782,9
9783,5
9784,4
9785,5
9786,4
9787,1
9788,7
9789,5
9790,4
9791,1
9792,0
9793,2
9794,1
9795,1
9796,4
9797,3
9798,4
9799,4
9800,4
9801,4
9802,8
9803,5
9804,5
9805,6
9806,9
9807,5
9808,7
9809,5
9810,3
9811,6
9812,4
9813,3
9814,7
9815,7
9816,9
9817,2
9818,4
9819,8
9820,2
9821,8
9822,4
9823,8
9824,5
9825,6
9826,8
9827,7
9828,1
9829,4
9830,1
9831,4
9832,5
9833,5
9834,3
9835,7
9836,0
9837,3
9838,3
9839,3
9840,5
9841,5
9842,6
9843,1
9844,5
9845,8
9846,7
9847,5
9848,7
9849,3
9850,4
9851,3
9852,7
9853,1
9854,2
9855,1
9856,5
9857,1
9858,1
9859,5
9860,3
9861,5
9862,8
9863,5
9864,8
9865,6
9866,6
9867,5
9868,1
9869,0
9870,1
9871,7
9872,6
9873,8
9874,4
9875,3
9876,7
9877,5
9878,9
9879,7
9880,8
9881,6
9882,7
9883,2
9884,5
9885,8
9886,6
9887,5
9888,2
9889,1
9890,0
9891,4
9892,8
9893,5
9894,5
9895,4
9896,2
9897,2
9898,8
9899,6
9900,7
9901,4
9902,3
9903,7
9904,6
9905,7
9906,5
9907,7
9908,5
9909,4
9910,6
9911,3
9912,6
9913,2
9914,4
9915,5
9916,4
9917,2
9918,5
9919,6
9920,1
9921,2
9922,2
9923,6
9924,1
9925,5
9926,2
9927,3
9928,3
9929,7
9930,5
9931,3
9932,3
9933,9
9934,4
9935,7
9936,8
9937,0
9938,5
9939,5
9940,7
9941,6
9942,6
9943,6
9944,5
9945,4
9946,4
9947,3
9948,8
9949,4
9950,9
9951,4
9952,8
9953,7
9954,1
9955,3
9956,7
9957,6
9958,5
9959,5
9960,3
9961,6
9962,6
9963,5
9964,5
9965,8
9966,7
9967,2
9968,5
9969,5
9970,1
9971,4
9972,8
9973,8
9974,1
9975,4
9976,6
9977,5
9978,5
9979,7
9980,9
9981,1
9982,5
9983,4
9984,3
9985,6
9986,7
9987,0
9988,9
9989,3
9990,4
9991,5
9992,2
9993,3
9994,4
9995,1
9996,1
9997,7
9998,2
9999,6
10000,5
10001,1
10002,3
10003,6
10004,2
10005,6
10006,7
10007,6
10008,3
10009,4
10010,1
10011,3
10012,2
10013,2
10014,5
10015,4
10016,8
10017,6
10018,1
10019,6
10020,7
10021,4
10022,5
10023,8
10024,1
10025,1
10026,5
10027,1
10028,4
10029,6
10030,0
10031,8
10032,6
10033,5
10034,0
10035,6
10036,7
10037,1
10038,3
10039,8
10040,0
10041,5
10042,2
10043,4
10044,1
10045,6
10046,5
10047,4
10048,1
10049,4
10050,2
10051,1
10052,3
10053,5
10054,3
10055,4
10056,3
10057,4
10058,2
10059,7
10060,5
10061,9
10062,7
10063,4
10064,3
10065,5
10066,3
10067,5
10068,4
10069,5
10070,5
10071,3
10072,5
10073,5
10074,5
10075,4
10076,1
10077,3
10078,6
10079,9
10080,1
10081,3
10082,4
10083,8
10084,5
10085,6
10086,5
10087,7
10088,3
10089,7
10090,3
10091,8
10092,4
10093,2
10094,1
10095,3
10096,3
10097,7
10098,3
10099,2
10100,3
10101,3
10102,8
10103,5
10104,5
10105,4
10106,4
10107,0
10108,1
10109,5
10110,4
10111,5
10112,4
10113,3
10114,1
10115,4
10116,7
10117,5
10118,1
10119,5
10120,5
10121,3
10122,1
10123,5
10124,7
10125,5
10126,7
10127,4
10128,1
10129,6
10130,9
10131,5
10132,2
10133,4
10134,7
10135,4
10136,8
10137,0
10138,6
10139,4
10140,4
10141,3
10142,1
10143,2
10144,5
10145,3
10146,6
10147,7
10148,6
10149,0
10150,3
10151,6
10152,6
10153,6
10154,6
10155,2
10156,5
10157,8
10158,5
10159,6
10160,0
10161,3
10162,6
10163,3
10164,7
10165,5
10166,5
10167,5
10168,3
10169,4
10170,4
10171,5
10172,3
10173,5
10174,4
10175,5
10176,5
10177,3
10178,6
10179,5
10180,7
10181,4
10182,7
10183,3
10184,3
10185,5
10186,1
10187,4
10188,9
10189,5
10190,0
10191,1
10192,3
10193,7
10194,7
10195,7
10196,7
10197,3
10198,5
10199,5
10200,4
10201,1
10202,5
10203,5
10204,6
10205,2
10206,4
10207,7
10208,8
10209,4
10210,5
10211,6
10212,5
10213,6
10214,2
10215,0
10216,6
10217,5
10218,3
10219,4
10220,1
10221,1
10222,4
10223,5
10224,3
10225,1
10226,4
10227,4
10228,5
10229,9
10230,4
10231,3
10232,1
10233,8
10234,9
10235,3
10236,5
10237,1
10238,2
10239,4
10240,4
10241,5
10242,3
10243,4
10244,1
10245,6
10246,5
10247,6
10248,2
10249,6
10250,4
10251,1
10252,1
10253,5
10254,5
10255,3
10256,1
10257,1
10258,3
10259,4
10260,5
10261,1
10262,3
10263,1
10264,7
10265,4
10266,0
10267,5
10268,4
10269,6
10270,4
10271,3
10272,7
10273,6
10274,6
10275,4
10276,5
10277,4
10278,9
