,Label
7616,6
7617,7
7618,5
7619,5
7620,2
7621,5
7622,4
7623,4
7624,6
7625,5
7626,5
7627,6
7628,2
7629,1
7630,3
7631,5
7632,4
7633,5
7634,0
7635,3
7636,5
7637,7
7638,5
7639,4
7640,6
7641,4
7642,5
7643,5
7644,6
7645,7
7646,2
7647,6
7648,2
7649,5
7650,1
7651,3
7652,9
7653,7
7654,2
7655,2
7656,3
7657,3
7658,7
7659,1
7660,4
7661,5
7662,3
7663,4
7664,6
7665,4
7666,6
7667,4
7668,0
7669,2
7670,5
7671,4
7672,2
7673,8
7674,7
7675,1
7676,3
7677,1
7678,4
7679,5
7680,6
7681,2
7682,9
7683,0
7684,0
7685,2
7686,2
7687,7
7688,5
7689,8
7690,9
7691,5
7692,5
7693,3
7694,5
7695,5
7696,0
7697,8
7698,6
7699,5
7700,1
7701,5
7702,5
7703,5
7704,2
7705,9
7706,6
7707,5
7708,1
7709,3
7710,5
7711,1
7712,4
7713,3
7714,4
7715,1
7716,5
7717,2
7718,0
7719,4
7720,7
7721,6
7722,2
7723,3
7724,1
7725,4
7726,5
7727,5
7728,3
7729,8
7730,4
7731,6
7732,5
7733,1
7734,4
7735,8
7736,3
7737,7
7738,7
7739,6
7740,0
7741,6
7742,5
7743,6
7744,7
7745,4
7746,6
7747,5
7748,3
7749,6
7750,1
7751,5
7752,5
7753,4
7754,3
7755,4
7756,6
7757,5
7758,1
7759,3
7760,9
7761,5
7762,3
7763,6
7764,1
7765,1
7766,8
7767,3
7768,2
7769,6
7770,8
7771,1
7772,3
7773,5
7774,9
7775,6
7776,1
7777,7
7778,6
7779,2
7780,4
7781,4
7782,6
7783,8
7784,6
7785,7
7786,5
7787,6
7788,1
7789,1
7790,7
7791,4
7792,7
7793,2
7794,7
7795,5
7796,1
7797,5
7798,1
7799,1
7800,8
7801,8
7802,5
7803,2
7804,8
7805,4
7806,5
7807,6
7808,4
7809,5
7810,9
7811,5
7812,4
7813,1
7814,7
7815,6
7816,4
7817,2
7818,7
7819,7
7820,5
7821,6
7822,1
7823,1
7824,4
7825,5
7826,5
7827,1
7828,3
7829,9
7830,4
7831,6
7832,7
7833,5
7834,2
7835,7
7836,4
7837,8
7838,1
7839,5
7840,5
7841,8
7842,7
7843,2
7844,5
7845,2
7846,4
7847,5
7848,8
7849,6
7850,5
7851,3
7852,4
7853,5
7854,5
7855,9
7856,3
7857,5
7858,2
7859,4
7860,2
7861,9
7862,3
7863,6
7864,6
7865,0
7866,6
7867,5
7868,6
7869,9
7870,6
7871,3
7872,3
7873,8
7874,4
7875,5
7876,1
7877,0
7878,6
7879,4
7880,7
7881,0
7882,1
7883,8
7884,7
7885,8
7886,1
7887,6
7888,1
7889,7
7890,0
7891,4
7892,1
7893,5
7894,8
7895,1
7896,5
7897,4
7898,1
7899,7
7900,0
7901,9
7902,5
7903,1
7904,6
7905,9
7906,1
7907,4
7908,5
7909,5
7910,1
7911,0
7912,5
7913,7
7914,0
7915,4
7916,8
7917,1
7918,5
7919,4
7920,8
7921,7
7922,3
7923,6
7924,3
7925,4
7926,5
7927,4
7928,3
7929,8
7930,1
7931,6
7932,6
7933,5
7934,7
7935,5
7936,3
7937,3
7938,1
7939,1
7940,5
7941,4
7942,6
7943,9
7944,5
7945,6
7946,5
7947,3
7948,5
7949,4
7950,1
7951,1
7952,7
7953,6
7954,4
7955,4
7956,4
7957,4
7958,1
7959,4
7960,5
7961,5
7962,3
7963,7
7964,4
7965,1
7966,7
7967,6
7968,7
7969,9
7970,6
7971,8
7972,7
7973,6
7974,9
7975,0
7976,5
7977,6
7978,5
7979,7
7980,3
7981,1
7982,4
7983,5
7984,9
7985,5
7986,2
7987,0
7988,1
7989,4
7990,4
7991,1
7992,5
7993,2
7994,1
7995,3
7996,2
7997,3
7998,4
7999,2
8000,0
8001,5
8002,8
8003,3
8004,1
8005,4
8006,3
8007,4
8008,6
8009,3
8010,6
8011,1
8012,1
8013,3
8014,7
8015,3
8016,7
8017,4
8018,2
8019,6
8020,6
8021,3
8022,1
8023,8
8024,4
8025,0
8026,4
8027,6
8028,8
8029,6
8030,6
8031,5
8032,8
8033,4
8034,6
8035,5
8036,5
8037,1
8038,4
8039,1
8040,4
8041,2
8042,7
8043,1
8044,7
8045,8
8046,1
8047,5
8048,7
8049,1
8050,4
8051,5
8052,6
8053,5
8054,2
8055,2
8056,4
8057,5
8058,1
8059,5
8060,2
8061,1
8062,6
8063,0
8064,0
8065,1
8066,6
8067,4
8068,8
8069,1
8070,4
8071,3
8072,5
8073,4
8074,9
8075,5
8076,5
8077,9
8078,3
8079,9
8080,4
8081,1
8082,9
8083,3
8084,1
8085,7
8086,2
8087,5
8088,4
8089,5
8090,6
8091,7
8092,3
8093,5
8094,4
8095,5
8096,0
8097,1
8098,6
8099,7
8100,3
8101,6
8102,6
8103,6
8104,1
8105,9
8106,4
8107,0
8108,4
8109,7
8110,9
8111,5
8112,2
8113,3
8114,1
8115,5
8116,7
8117,5
8118,1
8119,5
8120,6
8121,9
8122,6
8123,2
8124,7
8125,3
8126,1
8127,3
8128,5
8129,4
8130,8
8131,4
8132,0
8133,4
8134,5
8135,3
8136,5
8137,3
8138,4
8139,9
8140,5
8141,6
8142,0
8143,6
8144,5
8145,2
8146,5
8147,6
8148,5
8149,2
8150,4
8151,7
8152,4
8153,0
8154,1
8155,1
8156,4
8157,6
8158,7
8159,2
8160,1
8161,1
8162,6
8163,1
8164,4
8165,2
8166,8
8167,4
8168,1
8169,6
8170,1
8171,8
8172,7
8173,7
8174,5
8175,6
8176,5
8177,3
8178,5
8179,1
8180,5
8181,4
8182,6
8183,3
8184,4
8185,4
8186,5
8187,5
8188,6
8189,5
8190,1
8191,6
8192,5
8193,6
8194,1
8195,2
8196,2
8197,3
8198,7
8199,0
8200,1
8201,4
8202,6
8203,1
8204,3
8205,3
8206,4
8207,3
8208,9
8209,4
8210,5
8211,1
8212,4
8213,4
8214,8
8215,2
8216,9
8217,6
8218,3
8219,7
8220,8
8221,1
8222,8
8223,4
8224,8
8225,7
8226,1
8227,5
8228,1
8229,5
8230,8
8231,6
8232,7
8233,6
8234,7
8235,2
8236,5
8237,4
8238,4
8239,5
8240,5
8241,1
8242,8
8243,3
8244,5
8245,3
8246,4
8247,3
8248,9
8249,2
8250,8
8251,2
8252,6
8253,0
8254,7
8255,2
8256,5
8257,4
8258,4
8259,1
8260,1
8261,6
8262,5
8263,4
8264,3
8265,0
8266,3
8267,0
8268,1
8269,5
8270,4
8271,5
8272,1
8273,5
8274,3
8275,0
8276,2
8277,4
8278,1
8279,4
8280,3
8281,3
8282,3
8283,4
8284,0
8285,7
8286,9
8287,3
8288,3
8289,8
8290,5
8291,4
8292,8
8293,5
8294,1
8295,6
8296,1
8297,6
8298,6
8299,1
8300,5
8301,5
8302,1
8303,5
8304,5
8305,6
8306,5
8307,5
8308,1
8309,1
8310,0
8311,7
8312,3
8313,6
8314,2
8315,9
8316,5
8317,5
8318,4
8319,5
8320,4
8321,8
8322,6
8323,4
8324,7
8325,7
8326,2
8327,2
8328,5
8329,6
8330,5
8331,2
8332,7
8333,5
8334,5
8335,3
8336,9
8337,5
8338,6
8339,1
8340,4
8341,9
8342,3
8343,1
8344,5
8345,3
8346,7
8347,4
8348,1
8349,7
8350,2
8351,8
8352,4
8353,4
8354,5
8355,4
8356,5
8357,7
8358,5
8359,6
8360,6
8361,3
8362,2
8363,0
8364,4
8365,7
8366,7
8367,1
8368,3
8369,1
8370,8
8371,5
8372,4
8373,8
8374,4
8375,5
8376,1
8377,6
8378,1
8379,2
8380,1
8381,3
8382,4
8383,2
8384,1
8385,3
8386,6
8387,1
8388,2
8389,4
8390,7
8391,5
8392,3
8393,6
8394,6
8395,6
8396,5
8397,7
8398,5
8399,6
8400,2
8401,5
8402,5
8403,3
8404,4
8405,3
8406,1
8407,2
8408,3
8409,6
8410,3
8411,3
8412,0
8413,4
8414,2
8415,7
8416,7
8417,2
8418,5
8419,5
8420,1
8421,4
8422,5
8423,1
8424,2
8425,1
8426,5
8427,1
8428,4
8429,4
8430,1
8431,8
8432,8
8433,8
8434,3
8435,4
8436,2
8437,2
8438,4
8439,4
8440,5
8441,7
8442,3
8443,5
8444,5
8445,6
8446,5
8447,4
8448,4
8449,1
8450,6
8451,7
8452,5
8453,7
8454,5
8455,5
8456,7
8457,8
8458,3
8459,6
8460,6
8461,4
8462,0
8463,9
8464,5
8465,8
8466,5
8467,5
8468,4
8469,1
8470,6
8471,5
8472,2
8473,6
8474,2
8475,1
8476,0
8477,2
8478,8
8479,8
8480,1
8481,3
8482,6
8483,7
8484,0
8485,5
8486,7
8487,4
8488,1
8489,4
8490,5
8491,5
8492,7
8493,1
8494,3
8495,5
8496,3
8497,2
8498,4
8499,9
8500,7
8501,1
8502,4
8503,5
8504,5
8505,7
8506,0
8507,2
8508,4
8509,5
8510,5
8511,5
8512,7
8513,6
8514,4
8515,4
8516,2
8517,1
8518,6
8519,4
8520,2
8521,6
8522,3
8523,1
8524,4
8525,9
8526,4
8527,8
8528,0
8529,2
8530,3
8531,5
8532,6
8533,6
8534,1
8535,2
8536,3
8537,5
8538,1
8539,8
8540,6
8541,3
8542,9
8543,5
8544,1
8545,6
8546,3
8547,1
8548,6
8549,0
8550,4
8551,1
8552,6
8553,7
8554,5
8555,6
8556,5
8557,1
8558,1
8559,6
8560,8
8561,4
8562,3
8563,6
8564,3
8565,4
8566,7
8567,0
8568,5
8569,3
8570,1
8571,6
8572,3
8573,2
8574,2
8575,2
8576,2
8577,6
8578,3
8579,5
8580,1
8581,5
8582,7
8583,1
8584,4
8585,8
8586,1
8587,2
8588,0
8589,5
8590,8
8591,9
8592,6
8593,5
8594,3
8595,2
8596,7
8597,7
8598,5
8599,1
8600,7
8601,8
8602,1
8603,5
8604,8
8605,5
8606,5
8607,5
8608,5
8609,5
8610,8
8611,6
8612,0
8613,1
8614,7
8615,6
8616,5
8617,7
8618,5
8619,3
8620,5
8621,1
8622,4
8623,8
8624,1
8625,6
8626,1
8627,5
8628,4
8629,8
8630,6
8631,6
8632,6
8633,1
8634,8
8635,4
8636,3
8637,2
8638,4
8639,4
8640,8
8641,3
8642,1
8643,5
8644,5
8645,6
8646,3
8647,7
8648,5
8649,2
8650,1
8651,4
8652,2
8653,4
8654,3
8655,3
8656,3
8657,6
8658,1
8659,8
8660,8
8661,5
8662,2
8663,1
8664,8
8665,6
8666,4
8667,2
8668,4
8669,1
8670,3
8671,4
8672,0
8673,6
8674,5
8675,2
8676,5
8677,6
8678,2
8679,7
8680,9
8681,4
8682,5
8683,5
8684,7
8685,6
8686,5
8687,7
8688,4
8689,4
8690,5
8691,7
8692,7
8693,9
8694,0
8695,8
8696,1
8697,7
8698,0
8699,7
8700,6
8701,5
8702,1
8703,9
8704,6
8705,6
8706,2
8707,7
8708,3
8709,3
8710,3
8711,5
8712,4
8713,3
8714,0
8715,1
8716,1
8717,2
8718,3
8719,6
8720,6
8721,1
8722,8
8723,6
8724,2
8725,2
8726,0
8727,4
8728,1
8729,5
8730,7
8731,5
8732,5
8733,4
8734,1
8735,6
8736,8
8737,6
8738,4
8739,5
8740,5
8741,7
8742,5
8743,1
8744,6
8745,4
8746,5
8747,7
8748,3
8749,5
8750,2
8751,6
8752,5
8753,6
8754,6
8755,8
8756,1
8757,6
8758,6
8759,6
8760,1
8761,3
8762,4
8763,3
8764,3
8765,3
8766,2
8767,6
8768,7
8769,2
8770,7
8771,5
8772,6
8773,6
8774,0
8775,9
8776,5
8777,5
8778,5
8779,5
8780,3
8781,2
8782,2
8783,2
8784,5
8785,6
8786,3
8787,5
8788,4
8789,7
8790,5
8791,1
8792,3
8793,7
8794,9
8795,5
8796,8
8797,1
8798,3
8799,9
8800,0
8801,7
8802,9
8803,2
8804,1
8805,4
8806,8
8807,3
8808,5
8809,6
8810,9
8811,7
8812,5
8813,0
8814,7
8815,8
8816,3
8817,4
8818,6
8819,9
8820,1
8821,4
8822,4
8823,5
8824,1
8825,5
8826,7
8827,2
8828,1
8829,4
8830,5
8831,7
8832,9
8833,4
8834,1
8835,6
8836,2
8837,1
8838,1
8839,5
8840,3
8841,4
8842,9
8843,5
8844,3
8845,1
8846,4
8847,6
8848,2
8849,2
8850,7
8851,6
8852,5
8853,3
8854,0
8855,5
8856,7
8857,9
8858,1
8859,5
8860,5
8861,1
8862,6
8863,2
8864,7
8865,3
8866,4
8867,6
8868,9
8869,6
8870,6
8871,2
8872,1
8873,3
8874,5
8875,4
8876,8
8877,5
8878,1
8879,3
8880,1
8881,7
8882,5
8883,7
8884,2
8885,8
8886,4
8887,7
8888,5
8889,3
8890,3
8891,5
8892,3
8893,1
8894,1
8895,6
8896,6
8897,5
8898,4
8899,4
8900,3
8901,7
8902,7
8903,5
8904,3
8905,8
8906,1
8907,1
8908,1
8909,6
8910,1
8911,6
8912,1
8913,6
8914,6
8915,4
8916,5
8917,2
8918,8
8919,7
8920,0
8921,3
8922,4
8923,7
8924,5
8925,6
8926,5
8927,6
8928,9
8929,3
8930,4
8931,1
8932,5
8933,5
8934,4
8935,8
8936,6
8937,5
8938,1
8939,6
8940,9
8941,8
8942,0
8943,7
8944,7
8945,4
8946,5
8947,5
8948,7
8949,7
8950,2
8951,7
8952,7
8953,3
8954,3
8955,7
8956,5
8957,8
8958,6
8959,3
8960,3
8961,1
8962,2
8963,4
8964,3
8965,1
8966,7
8967,6
8968,1
8969,6
8970,1
8971,4
8972,2
8973,1
8974,3
8975,1
8976,3
8977,5
8978,5
8979,3
8980,4
8981,5
8982,5
8983,5
8984,3
8985,0
8986,1
8987,0
8988,6
8989,2
8990,7
8991,4
8992,6
8993,8
8994,3
8995,5
8996,2
8997,4
8998,4
8999,7
9000,7
9001,4
9002,3
9003,6
9004,8
9005,7
9006,2
9007,7
9008,6
9009,7
9010,9
9011,9
9012,5
9013,7
9014,1
9015,5
9016,5
9017,1
9018,0
9019,1
9020,5
9021,5
9022,3
9023,1
9024,9
9025,7
9026,0
9027,8
9028,4
9029,1
9030,5
9031,3
9032,5
9033,2
9034,5
9035,1
9036,6
9037,5
9038,9
9039,8
9040,1
9041,5
9042,2
9043,5
9044,4
9045,0
9046,7
9047,5
9048,6
9049,2
9050,6
9051,4
9052,0
9053,1
9054,8
9055,6
9056,1
9057,1
9058,3
9059,6
9060,0
9061,5
9062,3
9063,5
9064,5
9065,3
9066,6
9067,5
9068,5
9069,4
9070,9
9071,6
9072,7
9073,5
9074,7
9075,6
9076,3
9077,0
9078,9
9079,5
9080,5
9081,8
9082,4
9083,4
9084,8
9085,2
9086,3
9087,6
9088,6
9089,8
9090,1
9091,6
9092,8
9093,2
9094,1
9095,5
9096,5
9097,6
9098,6
9099,8
9100,1
9101,6
9102,8
9103,0
9104,8
9105,6
9106,5
9107,2
9108,4
9109,5
9110,6
9111,7
9112,4
9113,0
9114,4
9115,0
9116,2
9117,5
9118,1
9119,5
9120,7
9121,9
9122,1
9123,5
9124,5
9125,4
9126,3
9127,3
9128,7
9129,4
9130,8
9131,7
9132,3
9133,5
9134,4
9135,6
9136,7
9137,9
9138,7
9139,2
9140,5
9141,6
9142,3
9143,5
9144,5
9145,6
9146,5
9147,5
9148,3
9149,8
9150,5
9151,7
9152,0
9153,3
9154,0
9155,1
9156,4
9157,3
9158,5
9159,5
9160,8
9161,6
9162,4
9163,4
9164,3
9165,8
9166,1
9167,5
9168,3
9169,1
9170,6
9171,5
9172,8
9173,7
9174,8
9175,2
9176,3
9177,2
9178,5
9179,8
9180,5
9181,2
9182,5
9183,5
9184,1
9185,5
9186,6
9187,7
9188,0
9189,3
9190,0
9191,6
9192,5
9193,9
9194,7
9195,2
9196,6
9197,9
9198,4
9199,7
9200,4
9201,4
9202,5
9203,7
9204,4
9205,1
9206,6
9207,5
9208,1
9209,5
9210,9
9211,1
9212,7
9213,1
9214,3
9215,7
9216,5
9217,1
9218,6
9219,5
9220,4
9221,9
9222,3
9223,5
9224,3
9225,7
9226,3
9227,4
9228,3
9229,7
9230,3
9231,3
9232,5
9233,6
9234,3
9235,0
9236,5
9237,2
9238,2
9239,5
9240,6
9241,4
9242,7
9243,7
9244,3
9245,5
9246,1
9247,3
9248,6
9249,0
9250,7
9251,4
9252,3
9253,6
9254,8
9255,1
9256,5
9257,3
9258,1
9259,0
9260,6
9261,4
9262,4
9263,6
9264,3
9265,4
9266,5
9267,7
9268,2
9269,2
9270,5
9271,7
9272,7
9273,2
9274,6
9275,3
9276,5
9277,8
9278,5
9279,0
9280,8
9281,5
9282,6
9283,2
9284,1
9285,2
9286,5
9287,4
9288,6
9289,3
9290,3
9291,5
9292,1
9293,4
9294,5
9295,3
9296,8
9297,1
9298,1
9299,8
9300,3
9301,4
9302,7
9303,5
9304,6
9305,8
9306,5
9307,6
9308,6
9309,7
9310,3
9311,5
9312,7
9313,5
9314,7
9315,0
9316,1
9317,7
9318,1
9319,1
9320,2
9321,1
9322,6
9323,4
9324,1
9325,2
9326,5
9327,6
9328,1
9329,4
9330,6
9331,1
9332,6
9333,7
9334,4
9335,7
9336,6
9337,5
9338,1
9339,5
9340,7
9341,5
9342,4
9343,1
9344,6
9345,3
9346,5
9347,4
9348,4
9349,0
9350,5
9351,7
9352,8
9353,0
9354,4
9355,9
9356,1
9357,5
9358,7
9359,5
9360,5
9361,0
9362,7
9363,4
9364,2
9365,5
9366,2
9367,8
9368,5
9369,4
9370,1
9371,4
9372,5
9373,3
9374,7
9375,1
9376,6
9377,9
9378,6
9379,1
9380,5
9381,5
9382,8
9383,6
9384,1
9385,3
9386,6
9387,0
9388,8
9389,5
9390,4
9391,7
9392,0
9393,0
9394,5
9395,1
9396,1
9397,0
9398,4
9399,4
9400,4
9401,0
9402,7
9403,3
9404,3
9405,6
9406,2
9407,2
9408,5
9409,7
9410,1
9411,9
9412,3
9413,1
9414,5
9415,1
9416,3
9417,1
9418,5
9419,4
9420,3
9421,1
9422,4
9423,9
9424,5
9425,0
9426,5
9427,5
9428,1
9429,3
9430,3
9431,4
9432,4
9433,5
9434,1
9435,5
9436,6
9437,1
9438,5
9439,1
9440,9
9441,7
9442,6
9443,4
9444,1
9445,2
9446,5
9447,4
9448,4
9449,6
9450,3
9451,1
9452,2
9453,8
9454,5
9455,0
9456,7
9457,0
9458,4
9459,5
9460,1
9461,4
9462,3
9463,7
9464,4
9465,4
9466,5
9467,5
9468,1
9469,6
9470,3
9471,5
9472,5
9473,7
9474,5
9475,5
9476,1
9477,4
9478,4
9479,8
9480,7
9481,7
9482,2
9483,5
9484,4
9485,9
9486,5
9487,3
9488,1
9489,3
9490,5
9491,2
9492,1
9493,9
9494,5
9495,7
9496,7
9497,5
9498,1
9499,5
9500,6
9501,4
9502,6
9503,4
9504,3
9505,6
9506,0
9507,8
9508,1
9509,5
9510,5
9511,4
9512,6
9513,3
9514,5
9515,7
9516,1
9517,1
9518,6
9519,5
9520,8
9521,6
9522,6
9523,0
9524,4
9525,0
9526,9
9527,9
9528,3
9529,3
9530,5
9531,5
9532,3
9533,7
9534,6
9535,6
9536,4
9537,4
9538,3
9539,0
9540,1
9541,5
9542,4
9543,5
9544,6
9545,8
9546,7
9547,3
9548,4
9549,6
9550,6
9551,7
9552,0
9553,1
9554,8
9555,5
9556,6
9557,4
9558,5
9559,0
9560,4
9561,7
9562,5
9563,1
9564,6
9565,5
9566,1
9567,6
9568,2
9569,6
9570,1
9571,5
9572,3
9573,5
9574,4
9575,6
9576,4
9577,1
9578,4
9579,8
9580,3
9581,6
9582,4
9583,3
9584,1
9585,4
9586,3
9587,0
9588,3
9589,2
9590,4
9591,7
9592,9
9593,4
9594,7
9595,9
9596,5
9597,4
9598,4
9599,9
9600,6
9601,7
9602,9
9603,2
9604,5
9605,4
9606,2
9607,6
9608,9
9609,1
9610,3
9611,9
9612,3
9613,5
9614,5
9615,5
9616,5
9617,6
9618,4
9619,1
9620,3
9621,1
9622,9
9623,5
9624,5
9625,7
9626,8
9627,2
9628,0
9629,4
9630,7
9631,6
9632,5
9633,4
9634,3
9635,2
9636,4
9637,4
9638,6
9639,7
9640,7
9641,3
9642,5
9643,7
9644,6
9645,3
9646,5
9647,1
9648,1
9649,5
9650,5
9651,7
9652,9
9653,6
9654,2
9655,7
9656,5
9657,5
9658,8
9659,4
9660,8
9661,0
9662,6
9663,4
9664,9
9665,5
9666,8
9667,1
9668,2
9669,7
9670,8
9671,6
9672,2
9673,5
9674,5
9675,1
9676,5
9677,6
9678,3
9679,6
9680,3
9681,5
9682,5
9683,4
9684,1
9685,5
9686,2
9687,9
9688,2
9689,5
9690,4
9691,1
9692,6
9693,3
9694,0
9695,6
9696,4
9697,5
9698,0
9699,0
9700,1
9701,9
9702,9
9703,5
9704,7
9705,4
9706,5
9707,4
9708,4
9709,0
9710,3
9711,1
9712,8
9713,8
9714,8
9715,2
9716,2
9717,5
9718,5
9719,9
9720,3
9721,4
9722,8
9723,3
9724,1
9725,6
9726,1
9727,6
9728,6
9729,4
9730,3
9731,3
9732,1
9733,5
9734,4
9735,5
9736,6
9737,5
9738,7
9739,6
9740,8
9741,8
9742,0
9743,2
9744,3
9745,7
9746,6
9747,5
9748,2
9749,6
9750,6
9751,6
9752,5
9753,5
9754,7
9755,5
9756,5
9757,1
9758,4
9759,6
9760,1
9761,7
9762,6
9763,7
9764,1
9765,7
9766,8
9767,6
9768,2
9769,5
9770,8
9771,5
9772,5
9773,3
9774,6
9775,9
9776,0
9777,1
9778,6
9779,4
9780,3
9781,1
9782,9
9783,5
9784,4
9785,5
9786,5
9787,1
9788,7
9789,5
9790,4
9791,1
9792,0
9793,2
9794,1
9795,0
9796,4
9797,4
9798,4
9799,4
9800,4
9801,3
9802,9
9803,6
9804,4
9805,6
9806,8
9807,5
9808,7
9809,6
9810,2
9811,6
9812,4
9813,2
9814,8
9815,8
9816,9
9817,2
9818,3
9819,8
9820,3
9821,8
9822,4
9823,9
9824,5
9825,6
9826,8
9827,7
9828,0
9829,4
9830,1
9831,3
9832,5
9833,5
9834,3
9835,7
9836,0
9837,2
9838,3
9839,3
9840,5
9841,5
9842,6
9843,1
9844,5
9845,7
9846,8
9847,5
9848,7
9849,2
9850,4
9851,2
9852,8
9853,1
9854,2
9855,1
9856,5
9857,1
9858,1
9859,4
9860,3
9861,5
9862,7
9863,6
9864,8
9865,6
9866,6
9867,5
9868,1
9869,1
9870,1
9871,7
9872,6
9873,8
9874,4
9875,4
9876,6
9877,5
9878,9
9879,7
9880,8
9881,6
9882,6
9883,2
9884,5
9885,7
9886,5
9887,4
9888,2
9889,1
9890,0
9891,5
9892,9
9893,5
9894,5
9895,5
9896,1
9897,1
9898,9
9899,7
9900,7
9901,3
9902,3
9903,8
9904,5
9905,9
9906,6
9907,7
9908,4
9909,3
9910,6
9911,2
9912,5
9913,2
9914,4
9915,6
9916,4
9917,4
9918,5
9919,7
9920,1
9921,2
9922,2
9923,6
9924,1
9925,5
9926,0
9927,3
9928,2
9929,7
9930,5
9931,3
9932,3
9933,8
9934,4
9935,8
9936,8
9937,0
9938,5
9939,4
9940,7
9941,6
9942,6
9943,7
9944,5
9945,4
9946,4
9947,3
9948,8
9949,5
9950,9
9951,4
9952,8
9953,8
9954,0
9955,3
9956,6
9957,7
9958,5
9959,6
9960,1
9961,5
9962,6
9963,6
9964,5
9965,7
9966,6
9967,1
9968,6
9969,5
9970,1
9971,5
9972,8
9973,8
9974,2
9975,4
9976,6
9977,7
9978,6
9979,7
9980,9
9981,1
9982,5
9983,4
9984,3
9985,7
9986,5
9987,0
9988,9
9989,3
9990,4
9991,6
9992,2
9993,3
9994,4
9995,1
9996,1
9997,7
9998,1
9999,7
10000,5
10001,0
10002,2
10003,6
10004,1
10005,6
10006,7
10007,6
10008,3
10009,4
10010,1
10011,3
10012,1
10013,1
10014,5
10015,4
10016,8
10017,5
10018,1
10019,8
10020,7
10021,4
10022,6
10023,8
10024,1
10025,1
10026,5
10027,1
10028,5
10029,6
10030,0
10031,8
10032,7
10033,5
10034,0
10035,6
10036,7
10037,1
10038,3
10039,7
10040,0
10041,4
10042,2
10043,4
10044,1
10045,6
10046,5
10047,4
10048,2
10049,2
10050,2
10051,1
10052,3
10053,5
10054,3
10055,3
10056,3
10057,4
10058,1
10059,6
10060,5
10061,9
10062,7
10063,4
10064,3
10065,5
10066,3
10067,5
10068,5
10069,5
10070,5
10071,2
10072,5
10073,5
10074,6
10075,4
10076,1
10077,2
10078,6
10079,9
10080,0
10081,3
10082,5
10083,8
10084,6
10085,7
10086,5
10087,7
10088,3
10089,7
10090,3
10091,8
10092,4
10093,2
10094,1
10095,4
10096,3
10097,7
10098,3
10099,2
10100,2
10101,3
10102,9
10103,5
10104,5
10105,4
10106,4
10107,0
10108,1
10109,5
10110,4
10111,6
10112,3
10113,3
10114,1
10115,4
10116,9
10117,5
10118,1
10119,6
10120,5
10121,4
10122,1
10123,5
10124,7
10125,5
10126,7
10127,3
10128,1
10129,6
10130,9
10131,5
10132,2
10133,5
10134,8
10135,4
10136,7
10137,0
10138,5
10139,4
10140,5
10141,3
10142,0
10143,3
10144,5
10145,3
10146,6
10147,8
10148,6
10149,0
10150,3
10151,6
10152,6
10153,6
10154,6
10155,2
10156,5
10157,9
10158,5
10159,6
10160,0
10161,2
10162,7
10163,2
10164,7
10165,5
10166,5
10167,5
10168,3
10169,4
10170,3
10171,5
10172,2
10173,5
10174,3
10175,6
10176,5
10177,3
10178,7
10179,6
10180,8
10181,4
10182,8
10183,3
10184,4
10185,6
10186,1
10187,4
10188,9
10189,5
10190,0
10191,1
10192,3
10193,7
10194,7
10195,8
10196,7
10197,3
10198,5
10199,5
10200,4
10201,1
10202,5
10203,5
10204,6
10205,2
10206,4
10207,8
10208,8
10209,3
10210,6
10211,5
10212,5
10213,6
10214,2
10215,0
10216,6
10217,5
10218,5
10219,3
10220,0
10221,1
10222,4
10223,4
10224,3
10225,1
10226,3
10227,4
10228,5
10229,9
10230,4
10231,4
10232,1
10233,9
10234,9
10235,3
10236,4
10237,1
10238,2
10239,4
10240,3
10241,6
10242,1
10243,3
10244,1
10245,6
10246,6
10247,6
10248,2
10249,6
10250,3
10251,0
10252,1
10253,5
10254,4
10255,2
10256,1
10257,1
10258,2
10259,3
10260,5
10261,1
10262,3
10263,1
10264,7
10265,5
10266,0
10267,7
10268,4
10269,7
10270,3
10271,3
10272,7
10273,7
10274,7
10275,5
10276,6
10277,4
10278,9
10279,5
10280,5
10281,6
10282,5
10283,1
10284,1
10285,3
10286,0
10287,6
10288,5
10289,3
10290,1
10291,0
10292,1
10293,5
10294,5
10295,0
10296,3
10297,6
10298,1
10299,3
10300,1
10301,8
10302,5
10303,3
10304,3
10305,4
10306,6
10307,1
10308,1
10309,3
10310,3
10311,4
10312,1
10313,2
10314,8
10315,7
10316,6
10317,8
10318,6
10319,5
10320,4
10321,4
10322,1
10323,5
10324,3
10325,4
10326,6
10327,3
10328,9
10329,3
10330,5
10331,5
10332,7
10333,7
10334,5
10335,2
10336,8
10337,2
10338,6
10339,5
10340,4
10341,5
10342,3
10343,1
10344,4
10345,7
10346,4
10347,7
10348,1
10349,8
10350,6
10351,5
10352,2
10353,4
10354,4
10355,5
10356,0
10357,8
10358,3
10359,1
10360,1
10361,8
10362,5
10363,5
10364,5
10365,4
10366,1
10367,1
10368,5
10369,2
10370,2
10371,3
10372,8
10373,5
10374,3
10375,2
10376,4
10377,4
10378,9
10379,7
10380,4
10381,5
10382,5
10383,5
10384,9
10385,4
10386,6
10387,6
10388,1
10389,1
10390,5
10391,3
10392,8
10393,5
10394,7
10395,4
10396,5
10397,5
10398,2
10399,6
10400,2
10401,9
10402,1
10403,6
10404,1
10405,1
10406,1
10407,7
10408,5
10409,4
10410,8
10411,9
10412,6
10413,9
10414,4
